INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43057,1987,03,13,29.8,21.8,08,0.0,5.4,00,00,8.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,14,29.5,22.8,09,0.0,5.9,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,15,30.6,23.6,06,0.0,5.2,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,16,31.5,23.4,07,0.0,5.6,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,17,31.1,23.2,07,0.0,5.6,00,00,8.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,18,30.5,23.1,09,0.0,5.4,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,19,29.8,23.4,08,0.0,5.9,00,00,6.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,20,29.9,22.3,08,0.0,5.4,00,00,8.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,21,30.0,22.4,08,0.0,5.6,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,22,31.4,22.0,07,0.0,6.2,00,00,8.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,23,34.2,23.9,10,0.0,7.8,00,00,7.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,24,35.2,24.1,07,0.0,7.6,00,00,7.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,25,33.7,25.5,06,0.0,6.9,00,00,7.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,26,32.3,24.2,07,0.0,6.0,00,00,8.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,27,33.9,25.0,09,0.0,6.1,00,00,8.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,28,32.6,24.0,09,0.0,6.0,00,00,8.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,29,34.1,23.8,08,0.0,6.5,00,00,6.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,30,33.6,25.3,09,0.0,6.8,00,00,5.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,03,31,35.4,25.7,08,0.0,7.4,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,01,34.3,25.8,08,0.0,4.4,00,00,7.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,210, , ,   , , ,   , , ,   ,  ,
43057,1987,04,02,35.4,26.7,11,0.0,3.8,00,00,7.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,150, , ,   , , ,   , , ,   ,  ,
43057,1987,04,03,34.7,25.2,09,0.0,4.2,00,00,7.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,04,31.3,23.6,08,0.0,4.1,00,00,4.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,05,30.7,23.8,10,0.0,3.6,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,210, , ,   , , ,   , , ,   ,  ,
43057,1987,04,06,31.2,24.7,10,0.0,4.2,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,330, , ,   , , ,   , , ,   ,  ,
43057,1987,04,07,35.1,25.6,10,0.0,4.4,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,180, , ,   , , ,   , , ,   ,  ,
43057,1987,04,08,35.4,25.6,10,0.0,4.2,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,09,35.8,24.4,08,0.0,4.7,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,10,31.8,24.3,07,0.0,4.6,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,11,32.1,25.2,07,0.0,4.8,00,00,8.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,12,32.8,24.2,06,0.0,4.6,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,13,32.1,23.8,06,0.0,5.0,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,14,31.3,24.6,08,0.0,4.6,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,15,31.7,25.8,09,0.0,4.8,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,16,32.8,25.2,08,0.0,4.3,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,17,32.8,26.5,06,0.0,4.8,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,18,33.4,23.2,06,0.0,4.7,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,19,36.9,25.4,07,0.0,4.4,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,4,210, , ,   , , ,   , , ,   ,  ,
43057,1987,04,20,34.0,25.8,06,0.0,4.9,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,21,33.4,25.1,06,0.0,4.4,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,510, , ,   , , ,   , , ,   ,  ,
43057,1987,04,22,34.4,25.3,06,0.0,4.2,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,23,34.3,27.0,06,0.0,4.4,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,24,32.9,27.3,08,0.0,5.6,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,25,33.9,27.3,08,0.0,4.6,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,26,33.4,25.4,06,0.0,5.1,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,27,32.8,24.0,06,0.0,5.5,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,28,32.0,24.3,06,0.0,4.2,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,540, , ,   , , ,   , , ,   ,  ,
43057,1987,04,29,32.5,25.3,07,0.0,4.2,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,04,30,32.9,25.8,06,0.0,4.8,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,01,32.6,25.8,07,0.0,6.1,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,02,33.0,27.2,08,0.0,4.8,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,03,33.1,26.6,09,0.0,5.8,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,04,33.5,26.0,07,0.0,5.3,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,05,32.5,25.8,07,0.0,4.5,00,00,6.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,06,32.9,26.4,08,0.0,5.0,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,07,32.9,26.8,07,0.0,4.5,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,08,33.2,25.7,06,0.0,5.0,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,09,33.4,27.0,07,0.0,4.5,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,10,33.6,25.3,07,0.0,5.0,00,00,7.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,11,33.4,27.7,07,0.0,4.6,00,00,7.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,12,34.1,27.0,11,0.0,4.6,00,00,7.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,13,34.2,26.3,07,0.0,5.1,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,14,34.2,26.6,07,0.0,4.4,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,15,36.0,26.8,07,0.0,4.2,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,16,33.8,27.0,07,0.0,5.0,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,17,35.4,26.9,08,0.0,5.2,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,18,33.8,27.3,08,0.0,5.7,00,00,7.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,19,33.4,27.0,08,0.0,4.5,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,20,33.6,27.1,09,0.0,5.0,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,21,34.1,28.5,09,0.0,4.9,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,22,37.8,28.3,08,0.0,5.5,00,00,8.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,23,37.0,27.5,06,0.0,5.2,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,24,34.0,28.5,08,0.0,4.8,00,00,8.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,25,34.2,28.9,07,0.0,4.8,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,26,34.7,27.3,06,0.0,5.2,00,00,10.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,27,34.8,27.5,07,0.0,5.3,00,00,10.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,28,34.5,26.7,06,0.0,5.3,00,00,10.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,29,34.7,27.0,07,0.0,5.4,00,00,11.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,30,34.6,27.7,08,0.0,4.7,00,00,10.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,05,31,34.8,28.5,09,0.0,4.9,00,00,10.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,01,34.9,28.3,09,0.0,5.0,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,02,34.5,28.3,08,0.0,4.8,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,03,34.8,28.3,08,0.0,4.8,00,00,11.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,04,34.8,28.4,07,0.0,5.2,00,00,8.7,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,7,135, , ,   , , ,   , , ,   ,  ,
43057,1987,06,05,35.4,27.5,08,0.8,3.2,00,30,7.7,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,015,5,6,014, , ,   , , ,   ,  ,
43057,1987,06,06,35.1,27.1,11,0.0,5.5,00,00,3.2,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,295, , ,   , , ,   , , ,   ,  ,
43057,1987,06,07,33.3,25.3,12,12.5,7.0,04,00,10.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,044, , ,   , , ,   , , ,   ,  ,
43057,1987,06,08,32.8,24.8,10,14.6,3.9,03,50,0.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,235, , ,   , , ,   , , ,   ,  ,
43057,1987,06,09,28.9,23.7,09,23.1,8.9,02,24,0.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,205, , ,   , , ,   , , ,   ,  ,
43057,1987,06,10,29.9,25.3,09,19.6,2.2,01,50,0.8,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,035, , ,   , , ,   , , ,   ,  ,
43057,1987,06,11,31.7,26.3,08,11.3,2.1,01,12,1.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,180,5,4,110, , ,   , , ,   ,  ,
43057,1987,06,12,31.7,24.4,06,73.7,12.1,13,35,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,605,5,5,065, , ,   , , ,   ,  ,
43057,1987,06,13,28.8,24.4,07,27.1,4.0,02,20,1.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,074,5,6,028, , ,   , , ,   ,  ,
43057,1987,06,14,30.6,25.2,09,2.0,2.6,00,45,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,355, , ,   , , ,   , , ,   ,  ,
43057,1987,06,15,28.2,23.8,07,61.5,3.5,09,55,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,540, , ,   , , ,   , , ,   ,  ,
43057,1987,06,16,27.7,23.8,04,16.5,0.4,05,25,0.8,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,5,120,6,4,470, , ,   , , ,   ,  ,
43057,1987,06,17,30.6,23.0,09,78.2,6.8,06,17,5.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,18,32.4,27.7,08,0.4,0.9,00,02,9.7,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,018, , ,   , , ,   , , ,   ,  ,
43057,1987,06,19,32.5,26.8,06,0.0,4.3,00,00,7.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,20,32.7,27.7,09,0.0,3.8,00,00,7.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,21,33.0,27.1,10,1.3,4.9,00,22,3.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,017, , ,   , , ,   , , ,   ,  ,
43057,1987,06,22,33.0,27.3,08,0.0,3.8,00,00,6.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,23,33.0,27.2,07,0.0,4.0,00,00,8.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,24,33.5,27.3,06,0.0,4.4,00,00,5.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,06,25,33.7,28.1,05,0.0,4.8,00,00,2.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,115,5,6,002, , ,   , , ,   ,  ,
43057,1987,06,26,33.8,25.7,06,2.9,7.3,01,45,9.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,6,095, , ,   , , ,   , , ,   ,  ,
43057,1987,06,27,33.9,24.2,07,46.9,6.1,04,15,4.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,463, , ,   , , ,   , , ,   ,  ,
43057,1987,06,28,32.0,24.9,06,0.3,3.3,00,02,4.6,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,010, , ,   , , ,   , , ,   ,  ,
43057,1987,06,29,32.2,26.3,06,0.9,3.7,00,20,7.7,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,030, , ,   , , ,   , , ,   ,  ,
43057,1987,06,30,32.7,26.4,08,15.7,21.8,03,36,1.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,870, , ,   , , ,   , , ,   ,  ,
43057,1987,07,01,29.4,24.0,09,153.9,26.5,  ,  ,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,   , , ,   , , ,   , , ,   ,  ,
43057,1987,07,02,27.1,23.9,06,59.0,14.2,  ,  ,0.5,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,580, , ,   , , ,   , , ,   ,  ,
43057,1987,07,03,29.5,23.8,07,13.4,0.5,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,626,5,6,010, , ,   , , ,   ,  ,
43057,1987,07,04,28.8,23.0,09,46.1,0.3,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,010,5,7,006, , ,   , , ,   ,  ,
43057,1987,07,05,31.2,26.6,12,2.2,2.0,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,5,310,5,4,060, , ,   , , ,   ,  ,
43057,1987,07,06,30.8,23.3,11,71.8,4.4,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,5,003,6,2,632, , ,   , , ,   ,  ,
43057,1987,07,07,28.7,23.9,13,86.6,9.6,  ,  ,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,150, , ,   , , ,   , , ,   ,  ,
43057,1987,07,08,30.0,27.3,16,0.6,1.3,  ,  ,1.7,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,020, , ,   , , ,   , , ,   ,  ,
43057,1987,07,09,32.0,28.2,14,0.0,3.2,00,00,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,6,064, , ,   , , ,   , , ,   ,  ,
43057,1987,07,10,32.3,26.3,13,12.2,13.2,  ,  ,3.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,005, , ,   , , ,   , , ,   ,  ,
43057,1987,07,11,31.7,26.8,13,0.0,3.4,00,00,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,6,003,6,5,108, , ,   , , ,   ,  ,
43057,1987,07,12,31.2,24.8,13,32.5,3.4,  ,  ,1.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,488, , ,   , , ,   , , ,   ,  ,
43057,1987,07,13,30.3,25.3,14,11.2,1.8,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,005, , ,   , , ,   , , ,   ,  ,
43057,1987,07,14,31.2,26.8,12,1.4,2.4,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,6,005,6,3,004, , ,   , , ,   ,  ,
43057,1987,07,15,32.0,25.8,12,15.9,4.9,  ,  ,6.8,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,016,5,6,005, , ,   , , ,   ,  ,
43057,1987,07,16,32.0,24.5,12,10.7,1.9,  ,  ,3.9,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,6,002,6,1,073, , ,   , , ,   ,  ,
43057,1987,07,17,31.7,26.9,13,2.9,3.3,  ,  ,1.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,4,014,6,4,011, , ,   , , ,   ,  ,
43057,1987,07,18,31.2,24.7,11,16.0,2.6,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,220,5,4,060, , ,   , , ,   ,  ,
43057,1987,07,19,28.5,23.8,08,72.3,4.3,  ,  ,1.4,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,190,5,5,045, , ,   , , ,   ,  ,
43057,1987,07,20,30.9,24.8,09,18.0,23.0,  ,  ,8.1,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,6,002, , ,   , , ,   , , ,   ,  ,
43057,1987,07,21,32.0,27.3,08,0.0,3.4,  ,  ,7.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,4,039,5,3,027, , ,   , , ,   ,  ,
43057,1987,07,22,31.4,24.6,07,10.0,6.0,  ,  ,0.0,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,465,5,2,082, , ,   , , ,   ,  ,
43057,1987,07,23,27.1,24.5,07,39.4,2.2,  ,  ,5.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,070, , ,   , , ,   , , ,   ,  ,
43057,1987,07,24,31.8,26.0,08,6.2,3.0,  ,  ,6.9,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,054, , ,   , , ,   , , ,   ,  ,
43057,1987,07,25,31.6,25.5,11,12.7,3.1,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,4,015,6,3,058, , ,   , , ,   ,  ,
43057,1987,07,26,32.2,26.3,16,0.9,2.6,  ,  ,3.1,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,051, , ,   , , ,   , , ,   ,  ,
43057,1987,07,27,31.3,25.3,12,5.7,1.3,  ,  ,7.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,093, , ,   , , ,   , , ,   ,  ,
43057,1987,07,28,31.9,27.0,11,0.0,3.1,00,00,4.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,07,29,32.0,26.6,09,2.2,3.5,  ,  ,4.4,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,5,018, , ,   , , ,   , , ,   ,  ,
43057,1987,07,30,31.8,27.1,08,0.0,2.3,  ,  ,6.2,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,133,5,6,015, , ,   , , ,   ,  ,
43057,1987,07,31,31.9,26.1,09,3.1,3.8,  ,  ,6.3,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,6,008,5,5,007, , ,   , , ,   ,  ,
43057,1987,08,01,32.1,26.1,09,4.3,3.8,00,43,7.4,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,013, , ,   , , ,   , , ,   ,  ,
43057,1987,08,02,32.2,27.3,11,0.4,3.4,00,02,3.5,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,5,014, , ,   , , ,   , , ,   ,  ,
43057,1987,08,03,31.6,27.5,10,0.0,3.4,00,00,8.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,08,04,32.4,27.4,10,0.0,3.6,00,00,8.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1987,08,05,32.5,27.6,10,0.7,4.1,00,05,6.6,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,3,020,5,6,003, , ,   , , ,   ,  ,
43057,1987,08,06,32.8,27.6,10,0.4,4.2,00,15,0.0,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,240, , ,   , , ,   , , ,   ,  ,
