iter	Logloss
767	0.003441373321
768	0.003440305456
769	0.003427868686
770	0.003426435
771	0.003409664034
772	0.00340118159
773	0.003392696678
774	0.003380786531
775	0.003373675904
776	0.003369386872
777	0.003367850603
778	0.003366179078
779	0.003362179358
780	0.003359726499
781	0.003348586001
782	0.003344863695
783	0.003336703227
784	0.003335199472
785	0.003329983517
786	0.003322789342
787	0.003321432861
788	0.00331457069
789	0.003312683797
790	0.00330479794
791	0.003303890536
792	0.003296186349
793	0.003291380795
794	0.003280277614
795	0.003278437472
796	0.003277131265
797	0.003269507834
798	0.003258864192
799	0.003253893909
800	0.003253889992
801	0.003250040283
802	0.003243592468
803	0.003242698772
804	0.0032322943
805	0.00323136847
806	0.003221393095
807	0.00322003476
808	0.003218484629
809	0.00321697395
810	0.003214308741
811	0.003209579809
812	0.003192512493
813	0.003190965787
814	0.003177065001
815	0.003171306146
816	0.003170129844
817	0.00315997294
818	0.003152859168
819	0.003151419371
820	0.003147731743
821	0.003146260172
822	0.003142674543
823	0.00314165446
824	0.003134465764
825	0.003129990753
826	0.003126508544
827	0.003109960858
828	0.003106531976
829	0.003102131796
830	0.00309879706
831	0.003092168315
832	0.003086431181
833	0.003072363706
834	0.003066641424
835	0.003060241747
836	0.003056031953
837	0.003049853613
838	0.003043322961
839	0.003038188754
840	0.003036401951
841	0.00303234722
842	0.003027842605
843	0.003021531248
844	0.003018421923
845	0.003012824944
846	0.003004767863
847	0.002999726299
848	0.002993868011
849	0.002984258935
850	0.002983520625
851	0.002977820303
852	0.002977087818
853	0.002973605373
854	0.002970643608
855	0.00296969947
856	0.002964752672
857	0.002958029128
858	0.002952797653
859	0.002946986325
860	0.002946262799
861	0.002937081743
862	0.002928271182
863	0.002914111433
864	0.002911107003
865	0.002910154738
866	0.002900465884
867	0.002899072376
868	0.002890338694
869	0.002886822703
870	0.002883498442
871	0.002879883866
872	0.002876743464
873	0.002870306479
874	0.002869411118
875	0.002867967738
876	0.002862858809
877	0.002857561255
878	0.002855481816
879	0.002851465556
880	0.002846330774
881	0.002843791087
882	0.002834001169
883	0.002830103623
884	0.002826719453
885	0.002818372786
886	0.002813206001
887	0.002812572318
888	0.002801058637
889	0.002797275291
890	0.002796624033
891	0.002788537595
892	0.002783475651
893	0.002782314318
894	0.002778581481
895	0.00277767019
896	0.002769197387
897	0.002764386889
898	0.002760763525
899	0.002756972345
900	0.002748996008
901	0.002737860879
902	0.002733239402
903	0.002730216913
904	0.002727273406
905	0.002724046113
906	0.002720871276
907	0.002717793699
908	0.002712667523
909	0.002708884029
910	0.002706222551
911	0.002702543112
912	0.002697590556
913	0.00269286964
914	0.002689285076
915	0.002683636431
916	0.002678883076
917	0.002675390351
918	0.002672750624
919	0.002668765797
920	0.00266431966
921	0.002659966358
922	0.002655467615
923	0.002648105065
924	0.002640395482
925	0.002637790594
926	0.002633021699
927	0.00263170871
928	0.002629936935
929	0.002624594166
930	0.002621746708
931	0.002619546055
932	0.002615132249
933	0.002606910768
934	0.00260446836
935	0.002602795151
936	0.002600353017
937	0.00259617431
938	0.002595063315
939	0.00259221298
940	0.002582468027
941	0.002578259759
942	0.002574142319
943	0.002570768648
944	0.002567577684
945	0.002563541991
946	0.002560444922
947	0.002556554317
948	0.00254591527
949	0.002541916278
950	0.002538265441
951	0.002528629652
952	0.002525344377
953	0.002521587785
954	0.00251760018
955	0.002514819351
956	0.002510049648
957	0.002507793124
958	0.002504122982
959	0.002503066806
960	0.002498475237
961	0.002495647447
962	0.002494418645
963	0.002493973211
964	0.002483345734
965	0.002478837395
966	0.00247427676
967	0.002472456824
968	0.002468714027
969	0.002467516557
970	0.002463998911
971	0.002460986795
972	0.002459613305
973	0.002458751208
974	0.002448649435
975	0.002445816169
976	0.002444715804
977	0.002440424161
978	0.002439445389
979	0.002434802621
980	0.002431084537
981	0.002418822289
982	0.002415217441
983	0.00241409914
984	0.002410573238
985	0.002407145901
986	0.0024008185
987	0.002398194607
988	0.002395640341
989	0.002395386362
990	0.002393099782
991	0.002389685006
992	0.002388606176
993	0.002388315208
994	0.00238505545
995	0.002380032939
996	0.002378975799
997	0.002375678319
998	0.002372412904
999	0.002371410216
